index,author,updated_at,like_count,text,video_id,public,label,processed_text,platform
1,@thiennguyencong3037,2024-04-03T05:19:50Z,0,Ko có quê thì TP lấy cứt mà ăn. Nói hơi thô mà thật.,cEvCPS4eU40,True,0.0,không có quê thì tp lấy cứt mà ăn nói hơi thô mà thật,Youtube Short
2,@deusvult3584,2024-03-30T03:20:27Z,0,"2024 không phân biệt giai cấp nhỉ ?có 6 nghìn 5 trăm ngón tay cái bị xỏ mũi dẫn dắt vào kiếm tiền cho thằng thành phố ,mỗi clip 20 nghìn đô ...thằng thành phố dư tiền ăn chơi và múa mỏ !",cEvCPS4eU40,True,0.0,2024 không phân_biệt giai_cấp nhỉ có 6 nghìn 5 trăm ngón tay cái bị xỏ_mũi dẫn_dắt vào kiếm tiền cho thằng thành_phố mỗi clip 20 nghìn đô thằng thành_phố dư tiền ăn_chơi và múa_mỏ,Youtube Short
3,@phutruong3602,2024-03-29T22:36:39Z,0,Này xưa chứ h ai phân biệt như thế nữa.từ khi wifi có mặt ở mọi ngóc ngách thì ở quê hay ở thành thị gì cũng như nhau.cái mà người TP bít thì h người dưới quê cũng bít.h nó phân biệt nha thành phốvới dưới quê 😂😂😂😂,cEvCPS4eU40,True,0.0,này xưa chứ h ai phân_biệt như_thế nữatừ khi wifi có_mặt ở mọi ngóc_ngách thì ở quê hay ở thành_thị gì cũng như nhaucái mà người tp bít thì h người dưới quê cũng bíth nó phân_biệt nha thành phốvới dưới quê,Youtube Short
4,@phuocdo8940,2024-03-29T17:13:19Z,0,"Nói mõm thì hay. Chứ thấy người dân tộc thì chép miệng thằng dân tộc mặc khố. Rồi lý do gì đội nông dân lên đầu làm ra hạt lúa là làm vua à, các ngành thủ công như làm gốm, làm dệt phải đội nông dân lên đầu, hồi xưa cách đây cả trăm năm người ta cũng có phố cổ hội an buôn bán, phố cổ hà nội. Chắc không có nông dân họ làm ra gốm sứ, ngư dân đánh bắt cá ở hội an chết đói hết. Mẹ họ không biết ăn bánh bao, bánh từ bột mỳ, mỳ cao lầu các kiểu. Ít học bị người ta chửi là người nhà quê còn tự ái, sỉ diện. Đổ cho cả thực dân pháp, chứ thời phố cổ hội an người ta đã mắng thằng nhà quê rồi,nông dân trồng ra vài dạ lúa đã ảo tưởng vừa các nghề rồi, bảo sao người ta không chửi thằng nhà quê ảo tưởng",cEvCPS4eU40,True,3.0,nói mõm thì hay chứ thấy người dân_tộc thì chép_miệng thằng dân_tộc mặc khố rồi lý_do gì đội nông_dân lên đầu làm ra hạt lúa là làm vua à các ngành thủ_công như làm gốm làm dệt phải đội nông_dân lên đầu hồi xưa cách đây cả trăm_năm người ta cũng có phố cổ hội_an buôn_bán phố cổ hà_nội chắc không có nông_dân họ làm ra gốm sứ ngư_dân đánh_bắt cá ở hội_an chết đói hết mẹ họ không biết ăn bánh_bao bánh từ bột mỳ mỳ cao_lầu các kiểu ít học bị người ta chửi là người nhà quê còn tự_ái sỉ diện đổ cho cả thực_dân pháp chứ thời phố cổ hội_an người ta đã mắng thằng nhà_quê rồi nông_dân trồng ra vài dạ lúa đã ảo_tưởng vừa các nghề rồi bảo sao người ta không chửi thằng nhà_quê ảo_tưởng,Youtube Short
5,@thinh2079,2024-03-29T07:15:57Z,0,"Ủa có ak, t chưa thấy bao h 😂😂😂😂",cEvCPS4eU40,True,0.0,ủa có à t chưa thấy bao h,Youtube Short
6,@user-yn2lv5ec6d,2024-03-28T12:54:41Z,0,"Thời bây giờ tất đất tất vàng, giờ dân nhà quê giàu hơn tp đó nha.",cEvCPS4eU40,True,0.0,thời bây_giờ tất đất tất vàng giờ dân nhà_quê giàu hơn tp đó nha,Youtube Short
7,@reup3379,2024-03-28T09:55:26Z,0,Này có parky thôi chứ trong Nam nào có,cEvCPS4eU40,True,1.0,này có parky thôi chứ trong nam nào có,Youtube Short
8,@NguyenHaoNamVo,2024-03-28T09:31:29Z,0,"Ko bt bn nói ở đâu chứ mình từ vùng quê ở Nghệ An ra Hải Phòng học mà chx thấy bị phân biệt này kia bao giờ. Ko hiểu sao thấy người HP cx dễ thương, có nhiều khi thấy ở đây còn yên bình hơn ở quê nữa😅😅😅",cEvCPS4eU40,True,0.0,không bt bạn nói ở đâu chứ mình từ vùng quê ở nghệ_an ra hải_phòng học mà chx thấy bị phân_biệt này kia bao_giờ không hiểu sao thấy người hp cũng dễ_thương có nhiều khi thấy ở đây còn yên_bình hơn ở quê nữa,Youtube Short
9,@phamkiet3359,2024-03-27T03:01:03Z,0,"Lương thực,gạo,thịt của người nhà quê nuôi trồng tụi thành phố mới có ăn giỏi về mà trồng trọt thử xem có cực k",cEvCPS4eU40,True,1.0,lương_thực gạo thịt của người nhà quê nuôi_trồng tụi thành_phố mới có ăn giỏi về mà trồng_trọt thử xem có cực không,Youtube Short
10,@KhankNgyuen-sq9cb,2024-03-26T07:06:44Z,0,"Phân biệt vùng miền là tro tàn của một chế độ thực dân để lại, nó là cách chia để trị hiệu quả nhất VD Ấn Độ bị Anh chia cắt mất Pakistan v.v ... Do một lí do như tôn giáo",cEvCPS4eU40,True,0.0,phân_biệt vùng miền là tro tàn của một chế_độ thực_dân để lại nó là cách chia_để_trị hiệu_quả nhất ví_dụ ấn_độ bị anh chia_cắt mất pakistan vdo một lí_do như tôn_giáo,Youtube Short
11,@aloneshadow6826,2024-03-26T03:39:37Z,0,"1 phần nhỏ lên thành phố ở 1 thời gian như bố đời mẹ thiên hạ ấy, cứ bảo người thành phố này nọ, xong đi về cái xe để chềnh ềnh ra chắn 1 lúc 3 4 cái xe khác bảo sao ko bị ghét, ai ở chung cư sẽ gặp thể loại này, ngay cả thành phố cũng có, tóm lại chính cái bọn văn hóa kém mới gây tình trạng phân biệt vùng miền",cEvCPS4eU40,True,1.0,1 phần nhỏ lên thành_phố ở 1 thời_gian như bố đời mẹ thiên_hạ ấy cứ bảo người thành_phố này_nọ xong đi về cái xe để chềnh_ềnh ra chắn 1 lúc 3 4 cái xe khác bảo sao không bị ghét ai ở chung_cư sẽ gặp thể_loại này ngay cả thành_phố cũng có tóm_lại chính cái bọn văn_hoá kém mới gây tình_trạng phân_biệt vùng miền,Youtube Short
12,@bongbinh2k3,2024-03-26T02:57:38Z,0,"Mọi thứ trở nên đáng sợ nhất khi dần nó dẫn đến án mạng , giết người.",cEvCPS4eU40,True,0.0,mọi thứ trở_nên đáng sợ nhất khi dần nó dẫn đến án_mạng giết người,Youtube Short
13,@bongbinh2k3,2024-03-26T02:55:32Z,0,Phân biệt vùng miền khác phân biệt giàu - nghèo,cEvCPS4eU40,True,0.0,phân_biệt vùng miền khác phân_biệt giàu nghèo,Youtube Short
14,@jdkddjdjjd727,2024-03-25T20:39:00Z,0,chỉ có bắc kì mới vậy tao sống ở sài gòn 10 năm rồi chưa thấy ai kỳ thị,cEvCPS4eU40,True,1.0,chỉ có bắc kì mới vậy tao sống ở sài_gòn 10 năm rồi chưa thấy ai kỳ_thị,Youtube Short
15,@phamvankhoi7563,2024-03-25T05:44:21Z,0,Người quê họ ăn mặc chất chơi hơi thành phố:v,cEvCPS4eU40,True,1.0,người quê họ ăn_mặc chất chơi hơi thành_phố v,Youtube Short
16,@SinhTuyet,2024-03-23T22:45:56Z,1,"Cái này thì nó ngấm vào sâu trong máu rồi, 10 người thì hết 6 người sẽ có suy nghĩ như vậy nhưng người Việt Nam mình khác các dân tộc khác ở chỗ là chúng ta không phân biệt đến thái quá vì chúng ta vẫn luôn gian rộng đôi tay để giúp đỡ nhau, vẫn sống chung và sau thời gian điều chấp nhận nhau, chứ không như một số nước là không bao giờ chấp nhận người khác, luôn toả thái độ dù người dưới quê sống có tốt ra sao hoặc có phất lên cũng vậy.",cEvCPS4eU40,True,0.0,cái này thì nó ngấm vào sâu trong máu rồi 10 người thì hết 6 người sẽ có suy_nghĩ như_vậy nhưng người việt_nam mình khác các dân_tộc khác ở chỗ là chúng_ta không phân_biệt đến thái_quá vì chúng_ta vẫn luôn gian rộng đôi tay để giúp_đỡ nhau vẫn sống chung và sau thời_gian điều chấp_nhận nhau chứ không như một_số nước là không bao_giờ chấp_nhận người khác luôn tỏa thái_độ dù người dưới quê sống có tốt ra sao hoặc có phất lên cũng vậy,Youtube Short
17,@haovip9390,2024-03-23T13:54:37Z,0,Mình quê thanh hóa có bị phân biệt không cứ khịa quê thanh hóa ăn rau má phá đường tàu,cEvCPS4eU40,True,4.0,mình quê thanh_hoá có bị phân_biệt không cứ khịa quê thanh_hoá ăn rau mẹ phá đường tàu,Youtube Short
18,@con_cak_lord,2024-03-22T04:41:46Z,0,nói thật chứ nhiều vùng quê nhiều kcn phát triển sầm uất hơn thành phố rất nhiều,cEvCPS4eU40,True,0.0,nói thật chứ nhiều vùng quê nhiều kcn phát_triển sầm_uất hơn thành_phố rất nhiều,Youtube Short
19,@tuanly8557,2024-03-20T15:18:04Z,3,Tui ng Tp mà vẫn thích quê❤❤,cEvCPS4eU40,True,0.0,tui người tp mà vẫn thích quê,Youtube Short
20,@LuanNguyen-sz1vv,2024-03-20T08:42:20Z,0,ko có người nông dân làm sao có gạo thực phẩm cho nó ăn...,cEvCPS4eU40,True,1.0,không có người nông_dân làm_sao có gạo thực_phẩm cho nó ăn,Youtube Short
21,@quytran5597,2024-03-19T15:20:24Z,0,Bây giờ ích có ai kỳ thị lắm. Mình chê người ta nhà quê biết đâu ở quê họ có mấy chục mẫu đất 😅😅😅,cEvCPS4eU40,True,0.0,bây_giờ ích có ai kỳ_thị lắm mình chê người ta nhà_quê biết_đâu ở quê họ có mấy chục mẫu đất,Youtube Short
22,@tranguyen8517,2024-03-19T02:47:37Z,0,Có 1 số thành phần  chúng nó còn phân biệt nam kỳ bắc kỳ rồi trung kỳ nghe mà ngứa tai,cEvCPS4eU40,True,2.0,có 1 số_thành phần chúng_nó còn phân_biệt nam kỳ bắc kỳ rồi trung kỳ nghe mà ngứa_tai,Youtube Short
23,@user-wy5cq1ur1z,2024-03-17T15:49:46Z,0,rồi mấy đứa về quê chả biết qq gì thấy gì cũng lạ . rồi bị thằng nhà quê nó cười lại ôi dân thành phố quê,cEvCPS4eU40,True,1.0,rồi mấy đứa về quê chả biết quằn què gì thấy gì cũng lạ rồi bị thằng nhà_quê nó cười lại ôi dân thành_phố quê,Youtube Short
24,@atpcvn7232,2024-03-17T12:29:31Z,0,Nói thôi chứ ko có í chơi bai đâu,cEvCPS4eU40,True,0.0,nói thôi chứ không có í chơi bai đâu,Youtube Short
25,@user-ww8qd8uq3t,2024-03-16T13:45:32Z,0,"nhà quê sao :))
quê tôi toàn người giàu. sống sướng hơn trên phố nhiều. 
nếu có nhiều tiền thì tôi sống ở quê chứ ko bao h ở thành phố",cEvCPS4eU40,True,1.0,nhà_quê sao quê tôi toàn người giàu sống sướng hơn trên phố nhiều nếu có nhiều tiền thì tôi sống ở quê chứ không bao h ở thành_phố,Youtube Short
26,@user-hr9pf4im2i,2024-03-11T12:30:46Z,0,Còn phân biệt dân tộc thì sao anh là người kinh anh hãy giải thích giúp e đi ạ,cEvCPS4eU40,True,3.0,còn phân_biệt dân_tộc thì sao anh là người kinh anh hãy giải_thích giúp em đi ạ,Youtube Short
27,@caspertivi-zg6cu,2024-03-11T03:49:34Z,0,Quê ở cách cư xử mới sợ chứ ăn mặc thì bình thường,cEvCPS4eU40,True,0.0,quê ở cách cư_xử mới sợ chứ ăn_mặc thì bình_thường,Youtube Short
28,@ManhPham-dt3jl,2024-03-10T19:53:07Z,0,Ủa chưa từng bị lần nào 😂 tôi thì thấy mấy ông ở quê xong lên Tp rồi về quê lại hay kì thị ấy hehe không phải 100% nhưng nhiều đấy hehe,cEvCPS4eU40,True,0.0,ủa chưa từng bị lần nào tôi thì thấy mấy ông ở quê xong lên tp rồi về quê lại hay kì_thị ấy hehe không phải 100 nhưng nhiều đấy hehe,Youtube Short
29,@MinhTranThiKim-rx2kv,2024-03-10T12:26:20Z,0,"Con người Thành Phố mà chê người  Nhà Quê thì đúng là thiếu văn hoá ứng xử, thử hỏi không có người nhà quê làm ra hạt lúa thì lấy đâu có gạo để người người thành phố được no lòng .",cEvCPS4eU40,True,2.0,con_người thành_phố mà chê người nhà quê thì đúng là thiếu văn_hoá ứng_xử thử_hỏi không có người nhà quê làm ra hạt lúa thì lấy đâu có gạo để người_người thành_phố được no lòng,Youtube Short
30,@DuyVo-tq5lc,2024-03-10T03:05:23Z,0,Người nhà quê:)),cEvCPS4eU40,True,1.0,người nhà quê,Youtube Short
31,@gaixinhVN36,2024-03-09T13:41:05Z,0,Nói không có ý gì mà cũng nói,cEvCPS4eU40,True,0.0,nói không có ý gì mà cũng nói,Youtube Short
32,@CuongQuoc-rl5oq,2024-03-09T12:02:35Z,0,Vùng miền với nhà quê là 2 khái niệm rất khác nhau! Có phải là 1 đâu mà so sánh.,cEvCPS4eU40,True,0.0,vùng miền với nhà_quê là 2 khái_niệm rất khác nhau có phải là 1 đâu mà so_sánh,Youtube Short
33,@trungg9999,2024-03-08T13:10:13Z,0,"Mày dẹp cmn kênh đi. Làm clip định hướng dư luận, từ clip nói về phân biệt vùng miền đã là thằng dốt thích kiếm tiền trên mạng",cEvCPS4eU40,True,0.0,mày dẹp con_mẹ nó kênh đi làm clip định_hướng dư_luận từ clip nói về phân_biệt vùng miền đã là thằng dốt thích kiếm tiền trên mạng,Youtube Short
34,@ThuyLe-nq8mp,2024-03-07T06:13:48Z,0,"Chúng ta có hai nhân vật là người A và người B 
*Người A gặp người B* 
- Người B : nhìn thằng này phèn phèn thế , nhà quê....
- Người A : mày nói ai?
- Người B : tao nói mày , nhà quê...
- Người A : Cái đ*t mẹ mày , mày chửi tao á , mày khinh tao á ? 
- Người B : tao nói mày đấy ,:)
- Người A : Im mẹ mồm mày vào , lúa gạo chúng mày đang ăn , thịt thà chúng mày đang ăn là bố mẹ tao làm đấy , là bọn tao là đấy , BỌN NHÀ QUÊ LÀM RA ĐẤY , ĐÉO CÓ BỌN TAO CHÚNG MÀY ĐÓI MỐC MÕM.",cEvCPS4eU40,True,1.0,chúng_ta có hai nhân_vật là người anh và người b người anh gặp người b người b nhìn thằng này phèn phèn thế nhà_quê người anh mày nói ai người b tao nói mày nhà_quê người anh cái đ t mẹ mày mày chửi tao á mày khinh tao á người b tao nói mày đấy người anh im mẹ mồm mày vào lúa_gạo chúng_mày đang ăn thịt_thà chúng_mày đang ăn là bố_mẹ tao làm đấy là bọn tao là đấy bọn nhà_quê làm ra đấy đéo có bọn tao chúng_mày đói mốc mõm,Youtube Short
35,@quangmanh1519,2024-03-07T05:45:09Z,0,Phố h tổi j mà so đuok với quê. Về thấy dân quê h khiếp. Thử về quê cái biết,cEvCPS4eU40,True,1.0,phố h tổi gì mà so đuok với quê về thấy dân_quê h khiếp thử về quê cái biết,Youtube Short
36,@Thanho-ns2yd,2024-03-07T02:04:31Z,0,"Cùng là con ng,cùng là dân tộc,cùng chung nguồn gốc tổ tiên.sao lại phân biệt sag hèn.chết thì sag hèn cũng có hơn nhau đâu",cEvCPS4eU40,True,2.0,cùng là con_người cùng là dân_tộc cùng chung nguồn_gốc tổ tiênsao lại phân_biệt sag hènchết thì sag hèn cũng có hơn nhau đâu,Youtube Short
37,@thanhhoalepham4408,2024-03-06T14:07:04Z,0,Bao nhiêu phần trăm nguồn Việt Nam có gốc thành thị,cEvCPS4eU40,True,0.0,bao_nhiêu phần_trăm nguồn việt_nam có gốc thành_thị,Youtube Short
38,@user-nq5qp9wi9y,2024-03-06T07:50:14Z,0,Trong video dùng từ nước ngoài quá nhiều,cEvCPS4eU40,True,0.0,trong video dùng từ nước_ngoài quá nhiều,Youtube Short
39,@Gaixinhbigoliveok,2024-03-06T06:28:00Z,0,Tại văn hoá người V nó vậy. Thằng ở tp ko biết ông cố nội nó cũng chân bị đóng phèn 😅😅😅,cEvCPS4eU40,True,0.0,tại văn_hoá người v nó vậy thằng ở tp không biết ông cố nội nó cũng chân bị đóng phèn,Youtube Short
40,@mghofficialxemngay1415,2024-03-06T03:50:24Z,0,Dell thấy kỳ thị kiểu này,cEvCPS4eU40,True,0.0,đéo thấy kỳ_thị kiểu này,Youtube Short
41,@DucNguyen86,2024-03-06T02:17:21Z,0,"Thực ra chữ ""nhà quê"" đừng kết hợp với chữ ""đồ"" và thái độ tiêu cực thì vẫn ok mà. Người nói không trịch thượng, và người nghe không nhạy cảm thì không tạo phản cảm khi giao tiếp.",cEvCPS4eU40,True,1.0,thực_ra chữ nhà_quê đừng kết_hợp với chữ đồ và thái_độ tiêu_cực thì vẫn ok mà người nói không trịch_thượng và người nghe không nhạy_cảm thì không tạo phản_cảm khi giao_tiếp,Youtube Short
42,@bangtrieu7982,2024-03-05T13:03:24Z,0,Video còn chưa giải thích xong đã hết😅,cEvCPS4eU40,True,0.0,video còn chưa giải_thích xong đã hết,Youtube Short
43,@DangNguyen-pt4vn,2024-03-05T05:00:53Z,0,301,cEvCPS4eU40,True,0.0,301,Youtube Short
44,@nguyenlong5989,2024-03-05T01:02:57Z,6,"Nước nào chả có chuyện này, đây là bản chất của con người. Đừng cái gì cũng gán ghép cho VN. Bên Tây nó còn phân biệt khiếp hơn nữa kìa",cEvCPS4eU40,True,0.0,nước nào chả có chuyện này đây là bản_chất của con_người đừng cái gì cũng gán_ghép cho việt_nam bên tây nó còn phân_biệt khiếp hơn_nữa kìa,Youtube Short
45,@gole1993,2024-03-05T01:00:44Z,0,xuất phát từ v+,cEvCPS4eU40,True,1.0,xuất_phát từ v,Youtube Short
46,@Andreypham-fo2rm,2024-03-04T13:58:17Z,0,Nghe để biết để sửa khi nói chuyện,cEvCPS4eU40,True,0.0,nghe để biết để sửa khi nói_chuyện,Youtube Short
47,@HienNguyen-ji8wm,2024-03-04T11:25:00Z,0,Những thằng đó là phân biệt chủng tộc 😏🎭,cEvCPS4eU40,True,0.0,những thằng đó là phân_biệt chủng_tộc,Youtube Short
48,@HienNguyen-ji8wm,2024-03-04T11:23:12Z,0,😮😢🎉,cEvCPS4eU40,True,0.0,,Youtube Short
49,@hacphong247.,2024-03-04T03:43:25Z,0,Ad phân biệt niềm nam với miền bắc đi phân biệt chi nhà quê,cEvCPS4eU40,True,0.0,admin phân_biệt niềm nam với miền bắc đi phân_biệt chi nhà_quê,Youtube Short
50,@legion_10th,2024-03-03T18:17:57Z,0,phân biệt cỡ này thì kêu còn pbvm thì chả thấy nói,cEvCPS4eU40,True,0.0,phân_biệt cỡ này thì kêu còn pbvm thì chả thấy nói,Youtube Short
51,@red.allain6121,2024-03-03T17:00:38Z,0,Thằng này nói bậy quá ở nơi toàn là ruộng lúa nhưng nó vẫn nói là nhà quê vậy thì nó nói ai???😅😅😅😅😅,cEvCPS4eU40,True,1.0,thằng này nói bậy quá ở nơi toàn là ruộng lúa nhưng nó vẫn nói là nhà_quê vậy thì nó nói ai,Youtube Short
52,@gamvu4099,2024-03-03T13:21:16Z,0,Cơm nhà quê😢😢😢,cEvCPS4eU40,True,1.0,cơm nhà quê,Youtube Short
53,@sp1r4l_,2024-03-03T10:54:08Z,0,Ở quê mới sướng trên phố lô chỉ được cái muốn gì được đó thôi chứ áp lực vcl,cEvCPS4eU40,True,1.0,ở quê mới sướng trên phố lô chỉ được cái muốn gì được đó thôi chứ áp_lực vờ cờ lờ,Youtube Short
54,@hansanhuynhtan867,2024-03-03T08:12:30Z,0,"Uầy cái này mình lưu ý nhé mình cũng ko có ý phân biệt vùng miền gì đâu mà đó là sự thật ở SG thì hầu như ko có vụ phân biệt quê hay thành thị gì đâu giàu nghèo bê đê let gay gì chơi láng hết mày nói giọng gì kệ bà m miễn t nghe được thì ok vô đây, tất nhiên là nó sẽ có người this người that nhưng nhìn chung SG gần như là ko có vụ phân biệt nhà quê gì hết nên ai lên SG thì cứ tự tin khoe cá tính thôi",cEvCPS4eU40,True,0.0,uầy cái này mình lưu_ý nhé mình cũng không có ý phân_biệt vùng miền gì đâu mà đó là sự_thật ở sài_gòn thì hầu_như không có vụ phân_biệt quê hay thành_thị gì đâu giàu nghèo bê đê let gay gì chơi láng hết mày nói giọng gì kệ bà m miễn t nghe được thì ok vô đây tất_nhiên là nó sẽ có người this người that nhưng nhìn_chung sài_gòn gần như là không có vụ phân_biệt nhà_quê gì hết nên ai lên sài_gòn thì cứ tự_tin khoe cá_tính thôi,Youtube Short
55,@Nhanuc-vg6pn,2024-03-03T02:15:04Z,0,"Tôi không bị ai kì thị nhưng đã được nghe qua lời kể của mẹ 
 mà mọi người có thấy ức chế khi xem mấy kênh youtube như Đức svm hay mấy phim tổng tài của Trung Quốc không , tôi vừa thấy tức mà vừa thấy lạ khi nó cứ nhai đi nhai lại một nội dung",cEvCPS4eU40,True,0.0,tôi không bị ai kì_thị nhưng đã được nghe qua lời kể của mẹ mà mọi người có thấy ức_chế khi xem mấy kênh youtube như đức svm hay mấy phim tổng_tài của trung_quốc không tôi vừa thấy tức mà vừa thấy lạ khi nó cứ nhai đi nhai_lại một nội_dung,Youtube Short
56,@MinhTran-qp1ye,2024-03-03T01:51:05Z,0,Còn mấy thằng chửi Bắc Kỳ cũng ngu . Tổ tiên chúng nố từ Bắc vào Nam khai khẩn đất hoang chứ đâu 😂,cEvCPS4eU40,True,1.0,còn mấy thằng chửi bắc kỳ cũng ngu tổ_tiên chúng nố từ bắc vào nam khai_khẩn đất hoang chứ đâu,Youtube Short
57,@ThaiTuanNguyen-or7sp,2024-03-02T13:50:54Z,0,Bọn tôi họ gọi là thằng tộc kia mà kkk,cEvCPS4eU40,True,3.0,bọn tôi họ gọi là thằng tộc kia_mà k,Youtube Short
58,@ngocduonghamong6080,2024-03-02T03:37:57Z,0,Mẹ tôi và ông và tôi nhà quê đó thì sao người nha quê và người thành phố chẳng khác gì nhau cat,cEvCPS4eU40,True,1.0,mẹ tôi và ông và tôi nhà_quê đó thì sao người nha quê và người thành_phố chẳng khác gì nhau cat,Youtube Short
59,@Zashia_Havid_1025,2024-03-02T01:45:35Z,0,Khi thg nào nói tôi nhà quê : 1 đấm vào mặt tiền đạo 1 đá vào dưới hạ bộ 😂,cEvCPS4eU40,True,1.0,khi thg nào nói tôi nhà_quê 1 đấm vào mặt_tiền đạo 1 đá vào dưới hạ_bộ,Youtube Short
60,@ngokothaytoi,2024-03-01T22:34:02Z,0,Ghét cái câu nói nhảm là (quê ) của thời nay vcl,cEvCPS4eU40,True,0.0,ghét cái câu nói nhảm là quê của thời nay vờ cờ lờ,Youtube Short
61,@QuangNguyen-pq5up,2024-03-01T17:31:42Z,0,Lũ 😅😅😊,cEvCPS4eU40,True,0.0,lũ,Youtube Short
62,@andanh2443,2024-02-29T14:05:49Z,0,"Nhờ nhà quê trồng lúa và hoa màu thì người thành phố mới có cơm ăn... đấy.
Tôi người thành thị.",cEvCPS4eU40,True,1.0,nhờ nhà_quê trồng lúa và hoa_màu thì người thành_phố mới có cơm ăn đấy tôi người thành_thị,Youtube Short
63,@user-yk6ss7xx3q,2024-02-29T03:18:28Z,0,"Thực tế ở đâu thì cũng thế thôi.nếu ở quê mà thu nhập100triêu thì cũng ngang với tỷ phú,còn ở phố thu nhập 100triêu cũng chỉ là loại thu nhập bình thường,ở quê thu nhập cỡ 20 triệu sẽ đươc ăn toàn đồ tươi ngon,còn ở phố cỡ thu nhập 50 triệu thì không khéo chia ra mà ăn chắc đói ngay,chưa nói đồ ăn thì đông lạnh,vớ vẩn còn bẩn nữa,vậy nên theo tôi cở đâu cũng được miễm là cuộc sống đầy đủ là được.",cEvCPS4eU40,True,0.0,thực_tế ở đâu thì cũng thế thôinếu ở quê mà thu nhập100triêu thì cũng ngang với tỷ_phú còn ở phố thu_nhập 100triêu cũng chỉ là loại thu_nhập bình_thường ở quê thu_nhập cỡ 20 triệu sẽ được ăn toàn đồ tươi ngon còn ở phố cỡ thu_nhập 50 triệu thì không_khéo chia ra mà ăn chắc đói ngay chưa nói đồ_ăn thì đông_lạnh vớ_vẩn còn bẩn nữa vậy nên theo tôi cở đâu cũng được miễm là cuộc_sống đầy_đủ là được,Youtube Short
64,@linhvu1628,2024-02-28T15:15:01Z,0,Mẹ giờ nhà quê coi thường thành phố mới đúng,cEvCPS4eU40,True,0.0,mẹ giờ nhà_quê coi_thường thành_phố mới đúng,Youtube Short
65,@hanhnguyenthi5749,2024-02-28T12:32:44Z,0,Ở Việt Nam còn phân biệt cả giàu nghèo nữa,cEvCPS4eU40,True,0.0,ở việt_nam còn phân_biệt cả giàu nghèo nữa,Youtube Short
66,@hanhnguyenthi5749,2024-02-28T12:17:39Z,0,điều bạn nói rất đúng,cEvCPS4eU40,True,0.0,điều bạn nói rất đúng,Youtube Short
67,@hanhnguyenthi5749,2024-02-28T12:16:28Z,0,Tôi là người nhà quê lên lấy chồng thành phố cứ bị mẹ chồng chê là con nhà quê nghèo rớt mồng tơi suốt,cEvCPS4eU40,True,1.0,tôi là người nhà quê lên lấy chồng thành_phố cứ bị mẹ chồng chê là con nhà quê nghèo_rớt_mồng_tơi suốt,Youtube Short
68,@Alex-121p,2024-02-28T08:39:27Z,0,Ở đâu cũng có người nghèo người giàu,cEvCPS4eU40,True,0.0,ở đâu cũng có người nghèo người giàu,Youtube Short
69,@MinkamiRat2006,2024-02-27T02:07:32Z,0,Nông dân làm ra đồ ăn cho họ nhưng đổi lại họ lại kì thị chính những người làm ra gạo cho họ 😢,cEvCPS4eU40,True,0.0,nông_dân làm ra đồ_ăn cho họ nhưng đổi lại họ lại kì_thị chính những người làm ra gạo cho họ,Youtube Short
70,@viethoang8593,2024-02-26T18:06:56Z,0,"Chỉ đơn giản là sự khác biệt về lối sống giữa nông thôn và thành thị thôi. Như người mỹ, úc, tq sang VN thì là người nước ngoài vì họ khác biệt thui. Nó đâu phải sự phân biệt hà khắc như màu da hay chủng tộc gì đâu mà làm thấy ớn",cEvCPS4eU40,True,0.0,chỉ đơn_giản là sự khác_biệt về lối sống giữa nông_thôn và thành_thị thôi như người mỹ úc trung_quốc sang việt_nam thì là người nước_ngoài vì họ khác_biệt thui nó đâu phải sự phân_biệt hà_khắc như màu_da hay chủng_tộc gì đâu mà làm thấy ớn,Youtube Short
71,@VanNguyen-it3he,2024-02-26T18:06:09Z,0,Chỉ có người Bắc mới phân biệt như v. Trong SG ko hề có vụ đó.,cEvCPS4eU40,True,1.0,chỉ có người bắc mới phân_biệt như v trong sài_gòn không hề có vụ đó,Youtube Short
72,@user-em1ud3cj6g,2024-02-26T08:50:52Z,0,"Vâng tôi nhà quê, vườn ruộng đều rộng, thổ cư 5000m2,,Đất ruộng 70.000 m2.,chỉ mơ ước mang số đất này ra thành phố xem giá trị của nó là bao nhiêu tiền. 😂😂😂",cEvCPS4eU40,True,0.0,vâng tôi nhà_quê vườn ruộng đều rộng thổ_cư 5000 m2 đất ruộng 70000 m2 chỉ mơ_ước mang số đất này ra thành_phố xem giá_trị của nó là bao_nhiêu tiền,Youtube Short
73,@phuongluuviet8797,2024-02-26T05:14:30Z,0,"Ngày xưa thôi bây giờ chẳng ai phân biệt hết,thậm chí người tp còn thua dân nông thôn ấy chứ",cEvCPS4eU40,True,0.0,ngày_xưa thôi bây_giờ chẳng ai phân_biệt hết thậm_chí người tp còn thua dân nông_thôn ấy chứ,Youtube Short
74,@thaihung4588,2024-02-26T02:18:27Z,0,"Quê giờ chẵng khác phố là bao, mình rất thích chơi vs mấy bạn ở quê hơn, chân thành và kiểu nào cũng dc ko phông bạt",cEvCPS4eU40,True,0.0,quê giờ chẵng khác phố là bao mình rất thích chơi với mấy bạn ở quê hơn chân_thành và kiểu nào cũng được không phông bạt,Youtube Short
75,@user-ls2bi2hp2f,2024-02-25T04:51:25Z,1,P.a.r.k.y😢😢,cEvCPS4eU40,True,1.0,parky,Youtube Short
